"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ENG23LA033","OCC","192883","2023-08-03T08:35:00Z","Jacksonville","Florida","United States",,"N649JB","2977","false","Aviation","",,,"None","0","0","0",,,,"30.486166999999998","-81.750781000000003","AIRBUS","A320","AIR","JAX","Jacksonville International Airport","false","2",,"SCHD",,"121","None",,"JetBlue","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192883/pdf"
"DCA23LA409","ACC","192860","2023-08-03T02:06:00Z","Chantilly","Virginia","United States",,"N676UA","30028","false","Aviation","",,,,,,,,,,"38.947456000000003","-77.459929000000002","BOEING","767-322","AIR","IAD","WASHINGTON DULLES INTL","false","2",,"SCHD",,"121","Substantial",,"UNITED AIRLINES INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192860/pdf"
"CEN23LA354","ACC","192793","2023-08-02T06:15:00Z","Clewiston","Florida","United States",,"N1403R","172S9877","false","Aviation","DirectorBrief","2023-12-13T05:00:00Z","2023-12-13T18:00:00Z","None","0","0","0","The student pilot’s improper landing flare, which resulted in a hard landing on the nose landing gear. Contributing to the accident was the flight instructor’s inadequate supervision of the student pilot.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot",,"26.440000000000001","-81.030000000000001","CESSNA","172S","AIR","2IS","Clewiston","false","1","REC","NSCH","INST","091","Substantial","VMC","Wayman Aviation Academy","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192793","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192793/pdf"
"DCA23LA384","ACC","192744","2023-07-29T10:34:00Z","Houston","Texas","United States",,"N641UA","25091","false","Aviation","",,,"None","0","0","0",,,,"29.989605000000001","-95.344154000000003","BOEING","767-322","AIR","IAH","GEORGE BUSH INTCNTL/HOUSTON","false","2",,"SCHD",,"121","Substantial",,"UNITED AIRLINES INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192744/pdf"
"ENG23WA043","INC","193678","2023-07-29T04:00:00Z","Brazzavillec",,"Congo",,"TN-AKA",,"false","Aviation","",,,"None","0","0","0",,,,,,"ATR","ATR72","AIR","FCBB","Maya-Maya","false",,,"SCHD","PERS","NUSC","None",,"Africa Airlines","Enroute","N/A",,"Prelim","","None"
"DCA23WA410","INC","192861","2023-07-28T10:47:00Z","RIO DE JANEIRO","Other Foreign","Brazil",,"PR-GXM","39629","false","Aviation","",,,,"0","0","0",,,,"-22.809999999999999","-43.250556000000003","BOEING","737","AIR","SBGL","Rio de Janeiro/Galeão–Antonio Carlos Jobim International Airport","false","2",,"SCHD",,"NUSC","None",,"GOL LINHAS AEREAS S.A.","Approach","N/A",,"Prelim","","None"
"DCA23LA382","ACC","192742","2023-07-28T08:16:00Z","Myrtle Beach","Atlantic Ocean","United States",,"N77431","32833","false","Aviation","DirectorBrief","2023-11-15T05:00:00Z","2023-11-15T19:00:00Z","Serious","0","1","0","An encounter with convectively induced turbulence (CIT) while in cruise flight.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Awareness of condition, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Flight crew",,"34.516666999999998","-74.085278000000002","BOEING","737-924ER","AIR",,,"false","2","TF","SCHD",,"121","None","IMC","UNITED AIRLINES INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192742","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192742/pdf"
"DCA23LA383","ACC","192743","2023-07-24T15:30:00Z","East Palestine","Ohio","United States",,"N279WN","32532","false","Aviation","DirectorBrief","2023-10-16T04:00:00Z","2023-10-16T18:00:00Z","Serious","0","1","0","An inadvertent encounter with convectively induced turbulence (CIT) during descent.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Awareness of condition, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Flight crew",,"40.880000000000003","-80.658000000000001","BOEING","737","AIR",,,"false","2","TF","SCHD",,"121","None","IMC","SOUTHWEST AIRLINES CO","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192743","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192743/pdf"
"DCA23WA394","ACC","192790","2023-07-24T11:00:00Z","Fuimicino",,"Italy",,"N189DN","25990","false","Aviation","",,,"None","0","0","0",,,,,,"BOEING","767-332","AIR",,,"false","2",,"SCHD",,"121","Minor",,"DELTA AIR LINES INC","Enroute","N/A",,"Prelim","","None"
"CEN23LA318","ACC","192694","2023-07-23T11:52:00Z","Georgetown","Texas","United States",,"N365B","D-4995","false","Aviation","",,,"Minor","0","0","3",,,,"30.661899999999999","-97.687100000000001","BEECH","H35","AIR","GTU","Georgetown Exec","false","1",,"NSCH","PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192694/pdf"
"DCA23LA395","ACC","192791","2023-07-23T04:00:00Z","Fort Lauderdale","Florida","United States",,"N229NV","730","false","Aviation","",,,"Serious","0","1","0",,,,"28.399999999999999","-80.349999999999994","AIRBUS","A320-214","AIR",,,"false","2",,"SCHD",,"121","None","VMC","Allegiant Air, LLC","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192791/pdf"
"DCA23WA377","OCC","192688","2023-07-21T08:30:00Z","Le Mans","Other Foreign","France",,"EC-NGC","28236","false","Aviation","",,,,,,,,,,"46.796433999999998","0.90422100000000005","BOEING","737","AIR",,,"false",,,"SCHD",,"NUSC","None",,"Albastar Airlines","Enroute","N/A",,"Prelim","","None"
"DCA23WA369","INC","192658","2023-07-17T14:40:00Z","San Salvador","Other Foreign","El Salvador",,"N684DA","27104","false","Aviation","",,,"None","0","0","0",,,,"13.440833","-89.055555999999996","BOEING","757-232","AIR","MSLP","El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez","false","2",,"SCHD",,"NUSC","Unknown",,"DELTA AIR LINES INC","Taxi","N/A",,"Prelim","","None"
"DCA23WA386","INC","192752","2023-07-13T04:00:00Z","Antalya",,"Jordan",,"JY-SOA",,"false","Aviation","",,,,,,,,,,"31.294122999999999","36.701929","BOEING","737","AIR",,,"false",,,"SCHD",,"NUSC","None",,"FLY Jordan","Enroute","N/A",,"Prelim","","None"
"DCA23WA420","INC","192915","2023-07-12T18:04:00Z","Johannesburg","Other Foreign","South Africa",,"G-XLEH",,"false","Aviation","",,,"None","0","0","0",,,,,,"AIRBUS","A380","AIR",,,"false",,,"SCHD",,"NUSC","None",,"British Airways PLC","Initial Climb","N/A",,"Prelim","","None"
"DCA23LA378","ACC","192698","2023-07-12T15:10:00Z","Inverness","Florida","United States",,"N249NV","7766","false","Aviation","DirectorBrief","2023-10-19T04:00:00Z","2023-10-17T18:00:00Z","Serious","0","2","4","An inadvertent encounter with convectively induced turbulence during descent.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Awareness of condition",,"27.9102","-82.687400999999994","AIRBUS","A320-214","AIR",,,"false","2","TF","SCHD",,"121","None","IMC","Allegiant Air, LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192698","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192698/pdf"
"CEN23LA297","ACC","192609","2023-07-11T21:15:00Z","Boelus","Nebraska","United States",,"N151SR","2151","false","Aviation","",,,"Serious","0","1","0",,,,"41.090885","-98.692267999999999","CIRRUS DESIGN CORP","SR22","AIR",,,"false","1",,"NSCH","PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192609/pdf"
"ANC23LA052","ACC","192644","2023-07-11T20:00:00Z","McCarthy","Alaska","United States",,"N814DW","34","false","Aviation","",,,"None","0","0","0",,,,"61.419511999999997","-142.91851","DEHAVILLAND","DHC-2","AIR",,,"false","1",,"NSCH",,"135","Unknown",,"WRANGELL MOUNTAIN AIR INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192644/pdf"
"CEN23FA283","ACC","192556","2023-07-07T00:23:00Z","Rayville","Louisiana","United States",,"N15RP","E-539","false","Aviation","",,,"Fatal","2","0","0",,,,"32.464722000000002","-91.787778000000003","BEECH","A36","AIR","M79","John H Hooks Jr Memorial Airport","false","1",,"NSCH","PERS","091","Destroyed","Unknown","Pilot","Unknown","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192556/pdf"
"ANC23FA045","ACC","192496","2023-07-02T15:10:00Z","Old Harbor","Alaska","United States",,"N1132Q","32-7740046","false","Aviation","",,,"Fatal","2","3","0",,,,"57.240994999999998","-153.17976999999999","PIPER","PA-32-300","AIR",,,"false","1",,"NSCH","BUS","135","Substantial","VMC","Vertigo Air Taxi","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192496/pdf"
"ENG23LA031","INC","192493","2023-06-28T10:19:00Z","Newark","New Jersey","United States",,"N37516","43454","false","Aviation","",,,"None","0","0","0",,,,"40.688688999999997","-74.173724000000007","BOEING","737-9","AIR","EWR","NEWARK LIBERTY INTL","false","2",,"SCHD",,"121","Minor",,"United Airlines","Taxi","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192493/pdf"
"DCA23FA339","ACC","192485","2023-06-28T08:58:00Z","Charlotte","North Carolina","United States",,"N955AT","55017","false","Aviation","",,,"None","0","0","0",,,,"35.215366000000003","-80.955102999999994","BOEING","717-200","AIR","CLT","CHARLOTTE/DOUGLAS INTL","false","2",,"SCHD",,"121","Substantial",,"Delta Air Lines Inc","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192485/pdf"
"DCA23WA350","OCC","192540","2023-06-28T04:00:00Z","Unknown","Other Foreign","China",,"G-YMML",,"false","Aviation","",,,,,,,,,,,,"BOEING","777","AIR",,,"false",,,"SCHD",,"129","None",,"British Airways","Enroute","N/A",,"Prelim","","None"
"DCA23WA345","OCC","192508","2023-06-28T01:42:00Z","Dhaka","Other Foreign","Bangladesh",,"HZ-AK28","42266","false","Aviation","",,,,,,,,,,,,"BOEING","777","AIR",,,"false",,,"SCHD",,"129","None",,"Saudia Airlines","Landing","N/A",,"Prelim","","None"
"DCA23WA471","INC","193591","2023-06-26T19:57:00Z","Santa Clara","Other Foreign","Cuba",,"C-FFPH","39440","false","Aviation","",,,,,,,,,,,,"BOEING","737","AIR",,,"false",,,"SCHD",,"129","Minor",,"Sunwing Airlines","Takeoff","N/A",,"Prelim","","None"
"DCA23WA351","OCC","192555","2023-06-26T04:00:00Z","Dubai","Other Foreign","United Arab Emirates",,"A6-FNC",,"false","Aviation","",,,,,,,,,,,,"BOEING","737","AIR",,,"false",,,"SCHD",,"129","Minor",,"Flydubai","Takeoff","N/A",,"Prelim","","None"
"DCA23WA336","OCC","192475","2023-06-25T04:00:00Z","Monterrey","Other Foreign","Mexico",,"N310JZ",,"false","Aviation","",,,,,,,,,,,,"EMBRAER","ERJ170","AIR",,,"false",,,"SCHD",,"121","None",,"Envoy Air","Standing","N/A",,"Prelim","","None"
"DCA23WA335","ACC","192472","2023-06-23T16:22:00Z","Chek Lap Kok","Other Foreign","Hong Kong",,"B-KPQ","36162","false","Aviation","",,,"Serious","0","2","9",,,,,,"BOEING","777","AIR",,,"false",,,"SCHD",,"NUSC","None",,"Cathay Pacific Airways","Unknown","N/A",,"Prelim","","None"
"DCA23WA470","OCC","193435","2023-06-21T13:14:00Z","Vilnius","Other Foreign","Lithuania",,"OO-SNI",,"false","Aviation","",,,,,,,,,,,,"AIRBUS","A320","AIR",,,"false",,,"SCHD",,"129","Minor",,"Belgian Airlines","Takeoff","N/A",,"Prelim","","None"
"DCA23WA334","INC","192467","2023-06-20T18:45:00Z","Shiraz","Other Foreign","Iran",,"EP-SIR","29341","false","Aviation","",,,"None","0","0","0",,,,,,"BOEING","737","AIR",,,"false",,,"SCHD",,"NUSC","None",,"SAHA Airlines","Takeoff","N/A",,"Prelim","","None"
"DCA23WA348","INC","192537","2023-06-20T17:52:00Z","Frankfurt","Other Foreign","Germany",,"CC-CXK",,"false","Aviation","",,,,,,,,,,,,"BOEING","767","AIR",,,"false",,,"SCHD",,"129","Minor",,"LATAM Airlines",,"N/A",,"Prelim","","None"
"DCA23WA329","INC","192436","2023-06-18T04:00:00Z","Brisbane",,"Australia",,"VH-NXN",,"false","Aviation","",,,,,,,,,,,,"BOEING","717","AIR",,,"false","2",,"SCHD",,"NUSC","None",,"QantasLink","Enroute","N/A",,"Prelim","","None"
"ENG23LA030","INC","192429","2023-06-17T10:59:00Z","Sioux City","Iowa","United States",,"N926TT","1372","false","Aviation","",,,"None","0","0","0",,,,"42.398488999999998","-96.382152000000005","GULFSTREAM AEROSPACE","G-IV","AIR",,,"false","2",,"NSCH","UNK","135","Minor",,"Planet 9 Private Air, LLC","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192429/pdf"
"ANC23FA042","ACC","192387","2023-06-16T11:35:00Z","Shaktoolik","Alaska","United States",,"N91361","18052045","false","Aviation","",,,"Fatal","2","0","0",,,,"64.528214000000006","-160.08636999999999","CESSNA","180","AIR",,,"false","1",,"NSCH","BUS","135","Substantial","VMC","Golden Eagle Outfitters, Inc.","Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192387/pdf"
"DCA23WA328","ACC","192435","2023-06-15T17:40:00Z","Singapore",,"Singapore",,"G-STBL","42124","false","Aviation","",,,"Serious","0","1","0",,,,,,"BOEING","777","AIR",,,"false","2",,"SCHD",,"129","None",,"British Airways","Enroute","N/A",,"Prelim","","None"
"DCA23WA333","INC","192462","2023-06-14T04:00:00Z","Heraklion",,"Greece",,"OK-TSO",,"false","Aviation","",,,,,,,,,,,,"BOEING","737","AIR",,,"false",,,"SCHD",,"NUSC","None",,"Smartwings","Enroute","N/A",,"Prelim","","None"
"DCA23WA311","INC","192354","2023-06-10T22:35:00Z","Casablanca","Other Foreign","Morocco",,"CN-RGV",,"false","Aviation","",,,,"0","0","0",,,,"33.367221999999998","-7.5897220000000001","BOEING","737","AIR","GMMN","Mohammed V International Airport","false",,,"SCHD",,"NUSC","Unknown",,"Royal Air Moroc","Takeoff","N/A",,"Prelim","","None"
"ERA23LA257","ACC","192322","2023-06-04T14:50:00Z","Charlotte Amalie","Caribbean Sea","United States",,"N7037E","402C0471","false","Aviation","DirectorBrief","2023-07-07T04:00:00Z","2023-07-07T17:00:00Z","Serious","0","1","1","An in-flight collision with a bird while entering the traffic pattern.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"17.694144999999999","-64.801191000000003","CESSNA","402","AIR","TIST","Cyril E King Airport","false","2","REC","SCHD","BUS","135","Minor","VMC","HYANNIS AIR SERVICE INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192322","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192322/pdf"
"DCA23LA305","ACC","192293","2023-06-01T17:06:00Z","Chicago","Illinois","United States",,"N28457","41744","false","Aviation","DirectorBrief","2023-10-16T04:00:00Z","2023-10-16T18:00:00Z","Serious","0","1","0","An encounter with convectively-induced turbulence (CIT).","Environmental issues - Conditions/weather/phenomena - Convective weather - (general) - Effect on personnel",,"42.631500000000003","-88.271799999999999","BOEING","737-924ER","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","UNITED AIRLINES INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192293","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192293/pdf"
"DCA23LA304","ACC","192290","2023-06-01T16:32:00Z","Houston","Texas","United States",,"N479UA","1538","false","Aviation","DirectorBrief","2023-11-15T05:00:00Z","2023-11-15T19:00:00Z","Serious","0","1","0","An encounter with convectively-induced turbulence (CIT).","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel",,"29.990200000000002","-95.336799999999997","AIRBUS INDUSTRIE","A320-232","AIR",,,"false","2","TF","SCHD",,"121","None","IMC","UNITED AIRLINES INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192290","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192290/pdf"
"DCA23WA301","INC","192270","2023-05-27T21:56:00Z","Jeddah","Other Foreign","Saudi Arabia",,"SU-GEM","63805","false","Aviation","",,,"None","0","0","0",,,,"21.679444","39.156666999999999","BOEING","737","AIR","JED","King Abdulaziz International Airport","false","2",,"SCHD",,"NUSC","Unknown",,"Egypt Air","Landing","N/A",,"Prelim","","None"
"DCA23WA373","INC","192678","2023-05-22T15:40:00Z","Vargas","Other Foreign","Venezuela",,"YV-2953","19000643","false","Aviation","",,,"None","0","0","0",,,,"10.603056","-66.990555999999998","EMBRAER","ERJ190","AIR","SVMI","Simón Bolívar International Airport","false",,,"SCHD",,"NUSC","None",,"Conviasa","Takeoff","N/A",,"Prelim","","None"
"DCA23WA291","INC","192204","2023-05-11T04:00:00Z","Monterrey",,"Mexico",,"N518VL","5488","false","Aviation","",,,"None","0","0","0",,,,,,"AIRBUS","A320-233","AIR",,,"false","2",,"SCHD",,"121","Minor",,"Volaris","Approach","N/A",,"Prelim","","None"
